,commutepublic_1,equipten,tollten,card2type_3,tenure,bfast_2,card2benefit_3,reason_2,card2_2,cars_1,creddebt,polcontrib_1,pets_small,longmon,ownpda_1,age,townsize_3.0,spousedcat_5,card_3,ownvcr_1,card2_5,commute_2,debtinc,tollmon,card2type_2,vote_1,forward_1,card2benefit_2,ownipod_1,reason_9,inccat_5,carcatvalue_1,spousedcat_4,commuterail_1,employ,card2_3,townsize_4.0,polparty_1,card_2,spousedcat_1,telecommute_1,agecat_6,response_01_1,response_02_1,owncd_1,carown_0,card2fee_1,ownpc_1,cars_7,agecat_3,longten,spousedcat_2,commutemotorcycle_1,spousedcat_3,wireten,carvalue,cardtype_4,card2tenure,carown_1,equipmon,hourstv,cardfee_1,cars_4,income,cars_6,cars_5,cars_2,agecat_5,townsize_2.0,jobsat_4,townsize_5.0,pets_saltfish,cardtenure,region_3,cardten,voice_1,retire_1,othdebt,churn_1,card2benefit_4,ed,card2_4,owngame_1,cardmon,polview_6,reason_4,commute_4,confer_1,pets,edcat_5,carcatvalue_3,pets_freshfish,commutebus_1,commute_3,cardtype_3,spoused,response_03_1,region_4,address,commute_10,commute_8,commutetime,card_5,union_1,card_4,owntv_1,edcat_4,reside,tollfree_1,wiremon,commute_9
3691,0,420.7,201.15,0,11,0,0,1,0,0,0.205436,1,0,2.85,1,21,0,0,0,1,0,0,2.1999999999999997,18.25,1,0,1,0,1,0,0,0,0,1,0.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,49.9,0,0,0,224.90625,-1.0,0,4,0,40.35,21,1,0,23.0,0,0,0,0,1,0,0,0,4,0,185.0,0,0,0.300564,0,0,16,0,1,18.5,0,0,0,1,0.0,0,0,0,0,0,0,-1,0,0,2.0,0,0,27.0,0,0,0,1,0,2,1,37.35,0
3692,0,0.0,0.0,1,39,0,0,0,0,1,0.7528360000000001,0,0,7.5,0,31,0,0,0,1,0,0,26.350000000000005,0.0,0,0,0,0,1,1,0,1,0,0,5.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,296.4,1,0,0,0.0,12.600000000000001,1,6,1,0.0,23,0,0,23.0,0,0,0,0,0,0,1,0,7,1,0.0,0,0,6.929164,0,0,13,0,1,0.0,0,0,0,0,3.0,0,0,2,0,1,0,12,0,0,11.0,0,0,28.0,0,0,0,1,0,4,0,0.0,0
3693,0,0.0,0.0,0,42,0,0,0,0,0,0.47808,0,0,8.7,0,57,0,0,0,1,0,0,8.3,0.0,0,1,1,1,0,1,0,0,0,1,5.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,368.9,0,0,1,0.0,28.1,0,9,1,0.0,22,0,0,48.0,0,0,0,1,0,1,1,0,18,0,1255.0,0,0,3.50592,0,0,14,0,0,30.25,0,0,0,1,1.0,0,0,0,0,0,1,16,0,0,24.0,0,0,41.0,0,1,1,1,0,2,0,0.0,0
3694,1,0.0,0.0,0,57,1,0,1,0,0,0.816,0,0,10.75,0,46,0,0,1,1,0,0,4.8,0.0,0,0,0,1,0,0,0,1,0,0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,566.3,0,0,0,0.0,11.5,0,15,1,0.0,17,0,0,25.0,0,0,1,0,0,0,1,0,21,0,475.0,0,0,0.384,0,0,10,0,0,8.25,0,0,0,0,4.0,0,0,0,0,0,1,11,0,1,13.0,0,0,27.0,0,0,0,1,0,4,0,0.0,0
3695,0,333.45,0.0,0,17,1,0,0,0,0,0.658368,0,0,3.3,0,40,0,0,0,1,0,0,14.399999999999999,0.0,0,0,0,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,45.8,0,0,0,0.0,20.0,0,5,1,20.4,20,1,1,36.0,0,0,0,0,0,0,1,0,4,0,0.0,0,0,4.525631999999999,1,0,11,0,0,0.0,0,0,0,0,2.0,0,0,0,1,0,0,-1,0,1,12.0,0,0,35.0,0,0,1,1,0,1,0,0.0,0
3696,0,0.0,0.0,0,12,0,1,0,0,0,1.29888,0,0,4.2,0,20,0,0,0,1,0,0,8.0,0.0,0,1,0,0,0,1,0,1,0,1,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,38.7,1,0,0,0.0,17.2,0,3,1,0.0,16,0,0,41.0,0,0,1,0,0,0,0,0,2,0,75.0,0,0,1.9811200000000002,0,0,15,0,0,5.75,0,0,0,0,10.0,0,0,9,1,0,1,14,0,0,1.0,0,0,26.0,0,0,1,1,0,4,0,0.0,0
3697,0,1275.40625,0.0,0,42,0,1,0,1,1,3.1304000000000003,0,0,14.75,1,24,0,0,1,1,0,0,17.2,0.0,1,0,0,0,1,1,0,1,0,0,1.0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,665.3,0,0,1,0.0,10.4,1,6,1,35.65,22,0,0,25.0,0,0,0,0,0,0,0,0,6,1,0.0,1,0,1.1695999999999995,0,0,13,0,1,0.0,0,0,0,1,2.0,0,0,0,0,0,0,15,0,0,2.0,0,1,26.0,0,0,0,1,0,4,0,0.0,0
3698,0,0.0,0.0,0,20,0,0,0,0,1,1.670214,1,0,3.95,0,30,0,0,1,1,0,0,24.7,0.0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,71.55,0,0,0,0.0,22.8,1,4,1,0.0,25,0,0,42.0,0,0,0,0,0,0,0,0,3,0,475.0,0,0,8.703786000000001,0,0,19,0,1,25.25,1,0,0,0,2.0,0,0,0,0,0,0,-1,1,0,7.0,0,1,22.0,0,1,0,1,1,2,0,0.0,0
3699,0,0.0,815.7,0,36,0,1,0,0,0,2.839683,1,0,11.2,0,60,0,0,0,1,0,0,7.7,22.0,0,1,1,0,0,1,0,0,0,1,4.0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,412.0,0,1,1,224.90625,29.8,1,11,1,0.0,13,0,0,57.0,0,1,0,1,0,1,1,0,10,0,660.0,0,0,1.5493170000000003,1,0,17,0,0,20.0,0,0,0,1,0.0,0,0,0,0,0,0,15,0,0,34.0,0,0,34.0,0,0,1,1,1,2,1,29.4,0
3700,0,0.0,0.0,0,11,0,1,0,1,1,0.045056,0,0,2.55,0,22,0,0,0,1,0,0,3.2,0.0,0,1,0,0,0,1,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21.55,0,1,0,0.0,7.6000000000000005,0,2,1,0.0,19,0,0,22.0,0,0,0,0,1,0,0,0,4,0,0.0,0,0,0.658944,1,0,13,0,0,0.0,0,0,0,0,12.0,0,0,10,0,0,0,-1,0,0,2.0,0,1,29.0,0,0,1,1,0,2,0,0.0,0
3701,0,0.0,0.0,0,34,0,1,0,0,0,0.11622,0,0,9.2,0,68,0,0,1,0,1,0,3.9,0.0,0,1,0,0,0,1,0,1,0,0,14.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,320.2,1,0,0,0.0,3.7,0,14,0,0.0,27,0,0,10.0,0,0,1,0,0,0,0,0,17,0,0.0,0,1,0.27378,0,0,15,0,0,0.0,0,0,1,0,0.0,0,0,0,1,0,0,13,0,0,19.0,0,0,24.0,0,0,0,1,0,2,0,0.0,0
3702,0,1275.40625,1341.35,0,43,0,1,0,0,0,2.010624,0,0,10.4,1,40,0,0,0,1,0,0,6.4,31.5,0,1,1,0,1,1,0,0,1,0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,466.0,0,0,0,224.90625,38.800000000000004,0,17,1,48.2,20,0,0,88.0,0,0,1,0,0,0,0,0,22,0,600.0,1,0,3.6213759999999997,0,0,21,1,1,13.75,0,0,0,1,0.0,1,0,0,0,0,0,18,0,1,12.0,0,1,25.0,0,0,0,1,0,2,1,52.40625,0
3703,0,0.0,0.0,0,43,0,0,0,0,0,4.58127075,0,0,7.45,0,52,0,0,0,1,0,0,23.200000000000003,0.0,0,1,0,0,0,1,0,0,0,1,12.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,318.8,0,0,0,0.0,53.5,1,12,1,0.0,21,0,0,67.0,0,0,1,1,0,0,0,0,22,0,1140.0,0,0,8.611376,0,0,10,0,0,28.0,0,0,0,0,0.0,0,1,0,0,0,0,-1,0,0,15.0,0,0,19.0,0,0,1,1,0,1,0,0.0,0
3704,0,0.0,1170.45,0,61,1,0,0,0,0,1.806272,0,0,22.25,0,67,0,0,0,1,0,0,26.350000000000005,19.0,1,0,1,0,0,1,0,1,0,1,6.0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1320.0,0,0,0,0.0,7.5,0,20,1,0.0,12,0,0,16.0,0,0,0,0,0,0,0,0,25,0,1045.0,0,1,3.6017280000000005,0,0,13,0,1,17.25,0,0,0,1,0.0,0,0,0,0,0,0,11,0,1,28.0,0,0,17.0,0,0,1,1,0,3,1,0.0,0
3705,0,0.0,0.0,1,7,1,0,0,0,0,0.1219,1,0,2.9,0,45,1,0,0,1,0,0,2.3,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22.75,1,0,0,0.0,28.200000000000003,1,2,1,0.0,21,1,0,50.0,0,0,1,0,0,0,0,0,5,0,0.0,0,0,1.0281,0,0,12,0,0,0.0,0,0,0,0,10.0,0,0,7,0,0,0,12,0,1,21.0,0,0,35.0,0,1,1,1,0,4,0,0.0,0
3706,0,0.0,0.0,0,48,1,0,0,0,0,1.9687800000000002,0,0,16.0,0,67,0,0,1,1,1,0,11.0,0.0,0,0,0,0,0,1,0,0,0,0,8.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,767.05,1,0,0,0.0,33.7,0,19,1,0.0,21,0,0,57.0,0,0,0,0,0,0,0,0,30,1,720.0,0,0,4.301220000000001,0,0,11,0,0,14.25,0,0,0,0,1.0,0,0,0,0,0,1,13,0,0,42.0,0,0,29.0,0,0,0,1,0,2,0,0.0,0
3707,0,0.0,0.0,1,27,0,0,0,0,1,0.3564,0,0,9.6,0,28,0,0,0,1,0,0,4.3999999999999995,0.0,0,0,1,0,0,1,0,1,0,1,1.0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,241.8,0,0,0,0.0,14.3,0,8,1,0.0,27,0,0,45.0,0,0,0,0,0,0,0,0,8,1,0.0,0,0,1.6236,0,1,13,0,1,0.0,0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,7.0,0,0,18.0,0,0,0,1,0,1,0,0.0,0
3708,0,0.0,964.45,1,32,0,0,0,0,0,4.58127075,0,0,12.6,0,41,0,0,0,1,0,0,15.4,30.5,0,0,1,0,0,1,0,0,0,0,10.0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,395.5,0,0,0,0.0,24.6,0,15,1,0.0,25,0,0,51.0,0,0,1,0,0,0,0,0,12,0,435.0,1,0,2.0813099999999993,0,1,14,0,0,14.25,0,0,0,1,0.0,0,0,0,0,0,1,-1,0,0,14.0,0,0,18.0,0,0,0,1,0,1,1,0.0,0
3709,0,600.85,375.35,1,18,0,0,0,1,0,2.3132200000000003,0,0,6.15,1,52,0,0,0,1,0,0,6.5,22.0,0,1,1,0,1,1,0,0,0,0,9.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,109.8,0,1,1,224.90625,47.5,0,5,1,37.9,20,0,0,82.0,0,0,1,1,0,1,0,0,5,0,160.0,0,0,3.01678,1,1,21,0,1,8.25,0,0,0,0,4.0,1,1,3,0,0,0,15,0,0,19.0,1,0,23.0,0,0,1,1,0,2,1,26.85,0
3710,0,798.05,0.0,1,23,0,0,0,0,1,1.6744,0,0,9.05,0,41,0,0,0,1,0,1,16.0,0.0,0,1,0,0,0,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,186.2,0,1,0,0.0,19.400000000000002,1,9,0,33.95,16,0,0,35.0,0,0,0,0,0,0,0,0,12,0,0.0,0,0,3.9256,0,1,20,0,1,0.0,0,0,0,1,3.0,1,0,0,1,0,0,-1,0,0,9.0,0,0,27.0,0,0,1,1,0,3,0,0.0,0
3711,0,0.0,102.15,0,4,0,0,0,1,0,1.1655360000000001,0,0,2.9,0,18,0,0,1,1,0,0,5.7,27.5,0,0,1,0,1,1,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6.7,0,0,0,0.0,22.400000000000002,0,1,1,0.0,17,0,1,48.0,0,0,0,0,0,0,0,0,1,0,65.0,1,0,1.570464,0,0,13,0,0,18.5,0,0,0,1,6.0,0,0,0,0,0,0,-1,0,0,0.0,0,0,16.0,0,0,0,1,0,1,1,0.0,0
3712,0,1275.40625,1600.55,1,60,0,0,0,1,0,0.44648999999999994,0,0,30.95,1,57,0,0,1,1,0,0,5.5,26.25,0,0,1,0,1,0,0,0,1,0,18.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1889.15,0,0,0,224.90625,-1.0,0,23,0,42.65,17,0,0,82.0,0,0,0,1,1,1,0,0,31,0,1730.0,1,0,4.06351,0,1,20,0,1,28.0,0,1,0,1,2.0,1,0,0,0,0,0,19,0,0,21.0,0,1,34.0,0,0,0,1,0,2,1,45.1,0
3713,0,744.25,501.0,0,20,0,0,0,1,1,1.5595469999999998,0,0,9.85,0,40,0,0,1,1,0,0,8.9,27.0,0,1,1,1,1,1,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,227.4,1,0,0,0.0,36.4,1,6,1,36.9,20,0,0,59.0,0,0,0,0,0,1,0,0,17,0,175.0,0,0,3.6914529999999997,0,0,14,0,1,9.75,0,0,0,0,6.0,0,0,5,0,1,0,13,0,0,10.0,0,0,28.0,0,0,0,1,0,4,1,0.0,0
3714,0,0.0,1808.05,0,58,0,0,0,0,0,4.58127075,0,0,22.7,0,50,0,0,0,1,0,0,8.5,30.25,0,1,1,0,0,1,1,0,0,1,20.0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1281.55,0,0,0,0.0,56.300000000000004,0,21,1,0.0,23,0,1,131.5,0,0,0,1,1,0,0,0,23,0,1415.0,1,0,4.27329,0,1,14,0,0,25.25,0,0,0,1,0.0,0,1,0,1,0,0,9,0,0,22.0,0,0,24.0,0,0,0,1,0,2,1,0.0,0
3715,1,1275.40625,0.0,1,43,1,0,0,0,1,0.6508079999999999,0,0,10.8,0,40,0,0,0,1,0,0,13.100000000000001,0.0,0,1,0,1,1,1,0,1,0,0,11.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,465.65,0,1,0,224.90625,19.0,0,20,1,38.8,26,0,0,36.0,0,0,0,0,0,1,0,0,23,0,0.0,0,0,4.065192000000001,1,0,14,1,1,0.0,0,0,1,0,10.0,0,0,9,1,0,0,-1,0,0,17.0,0,0,21.0,0,0,0,1,0,1,0,30.9,0
3716,0,510.8,324.7,0,15,0,0,0,0,0,0.8423999999999999,0,0,6.5,1,43,0,0,0,1,0,0,15.6,21.5,0,1,1,0,1,1,0,1,0,0,4.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,96.7,0,0,0,224.90625,9.8,0,6,1,35.95,14,1,0,24.0,0,0,1,0,1,0,0,0,9,0,70.0,1,0,2.9015999999999997,0,0,17,0,1,5.75,1,0,0,0,7.0,0,0,6,1,0,0,-1,1,0,9.0,0,0,20.0,1,1,0,1,1,1,1,34.6,0
3717,0,1019.2,0.0,0,32,0,0,0,0,0,0.667736,1,0,5.55,0,21,1,0,0,1,0,0,26.350000000000005,0.0,1,0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,233.55,0,0,0,0.0,9.0,0,3,1,32.75,18,0,0,23.0,0,1,0,0,0,0,0,0,3,0,0.0,0,0,8.118264,1,0,16,0,1,0.0,1,0,0,0,5.0,0,0,0,0,0,0,10,0,0,1.0,0,0,24.0,1,0,0,1,0,6,0,0.0,0
3718,0,0.0,475.85,0,26,0,1,0,0,1,1.39932,0,0,9.9,1,30,0,0,0,1,0,1,9.2,17.5,1,0,1,0,1,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,218.7,1,1,0,0.0,28.400000000000002,0,7,1,0.0,24,0,0,45.0,0,0,0,0,1,0,0,0,9,0,0.0,0,0,2.74068,0,0,14,1,0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,14,0,1,7.0,0,0,23.0,0,0,0,1,0,4,1,0.0,0
3719,0,132.55,0.0,0,5,0,0,0,0,0,0.2272,0,0,6.3,0,26,0,1,0,1,0,0,8.0,0.0,1,1,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,35.9,0,0,0,0.0,20.1,0,2,1,28.45,14,0,0,40.0,0,0,0,0,0,0,0,0,2,0,0.0,1,0,2.9728000000000003,1,1,21,0,1,0.0,0,0,0,0,0.0,1,0,0,1,0,0,22,0,0,3.0,0,0,34.0,1,0,0,1,0,5,0,0.0,0
3720,0,1275.40625,1210.4,0,44,0,1,0,0,0,0.464436,0,0,9.1,1,34,0,0,0,1,0,0,5.7,27.75,0,0,1,0,1,1,0,0,1,0,4.0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,401.8,0,0,0,224.90625,23.3,0,12,1,52.65,16,1,0,42.0,0,0,1,0,0,0,0,0,16,0,935.0,1,0,1.929564,1,0,20,0,1,22.0,0,0,0,1,5.0,1,0,4,1,0,1,17,0,0,8.0,0,0,32.0,0,0,0,1,0,5,1,52.40625,0
3721,0,0.0,0.0,1,72,1,0,0,0,0,0.7514000000000001,0,0,32.825,0,76,1,0,0,1,0,0,6.800000000000001,0.0,0,0,0,0,0,0,0,1,0,0,12.0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2126.825,0,0,0,0.0,11.3,0,30,1,0.0,16,0,0,34.0,0,0,1,0,0,0,0,0,40,1,2700.0,0,0,1.5606000000000002,0,1,8,0,0,56.875,0,0,0,0,10.0,0,0,7,0,0,0,10,0,0,44.0,0,0,29.0,0,0,0,1,0,2,0,0.0,0
3722,0,0.0,102.25,0,7,0,1,0,0,0,0.31558800000000004,1,0,3.6,0,35,0,0,0,0,0,0,2.6,15.25,0,0,1,0,0,1,0,0,0,0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,29.6,0,0,0,0.0,20.400000000000002,1,2,1,0.0,19,0,1,34.0,0,0,0,0,0,1,0,0,3,1,160.0,1,0,0.5684119999999999,0,0,13,0,0,27.5,0,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,7.0,0,0,22.0,0,0,0,1,0,1,1,0.0,0
3723,1,0.0,0.0,0,69,0,1,0,0,0,1.1002740000000002,0,0,26.9,0,62,0,0,0,1,0,0,20.1,0.0,0,0,0,0,0,1,0,1,0,0,9.0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1855.2,0,0,0,0.0,6.300000000000001,0,25,0,0.0,18,0,0,14.0,0,1,0,1,0,0,0,0,35,0,2700.0,0,1,1.7137259999999999,0,0,11,0,0,42.0,0,0,0,0,0.0,0,0,0,0,0,1,11,0,0,34.0,0,0,28.0,1,0,0,1,0,2,0,0.0,0
3724,0,0.0,38.55,0,3,0,0,0,0,0,0.438,0,0,2.85,0,31,0,0,0,1,0,0,3.0,12.75,1,1,0,0,1,1,0,1,0,0,2.0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,4.35,0,0,0,36.2,8.4,0,1,1,0.0,21,0,0,25.0,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0.312,1,0,16,0,1,0.0,1,0,0,0,10.0,0,0,7,0,0,0,-1,0,0,4.0,0,0,25.0,0,0,0,1,0,2,1,18.75,0
3725,0,678.7,335.8,1,20,0,0,0,0,0,0.555634,0,0,7.55,0,22,0,0,0,1,0,0,9.4,17.25,0,1,1,0,1,1,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,171.5,0,0,0,224.90625,12.3,0,5,1,36.6,13,0,0,23.0,0,0,1,0,0,0,0,0,4,1,0.0,0,0,1.606366,0,1,16,1,1,0.0,0,0,1,0,0.0,0,0,0,1,0,0,-1,0,0,0.0,0,0,25.0,0,0,0,1,0,1,1,22.5,0
3726,0,1275.40625,2213.625,0,70,1,0,0,0,1,1.9606949999999996,0,0,23.3,1,62,0,0,0,1,1,0,15.299999999999999,40.75,1,1,1,1,1,1,0,0,0,0,6.0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1589.8,0,1,1,224.90625,23.1,0,21,1,50.7,20,1,0,55.0,0,0,0,1,0,1,0,0,31,0,2700.0,1,0,6.454305,0,0,16,0,1,55.0,0,0,0,1,0.0,0,0,0,1,0,1,16,0,1,24.0,0,1,15.0,0,0,0,1,0,2,1,50.8,0
3727,0,0.0,1335.95,1,71,1,0,1,0,0,2.008575,1,0,32.825,0,74,0,0,0,1,0,0,7.5,20.5,0,0,1,0,0,0,0,0,0,0,34.5,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,2126.825,0,0,0,0.0,27.0,0,27,1,0.0,21,0,0,79.0,0,0,0,0,0,1,0,0,35,0,1270.0,0,1,3.916425,0,1,12,0,0,19.75,1,0,0,1,6.0,0,0,4,0,0,0,-1,0,0,24.0,0,0,23.0,0,0,0,1,0,1,1,0.0,0
3728,0,1275.40625,0.0,0,61,0,0,0,1,0,0.27840000000000004,0,0,12.05,0,77,0,0,1,1,0,0,2.5,0.0,0,0,0,0,1,1,0,0,0,0,34.5,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,765.35,0,0,0,0.0,-1.0,0,24,0,32.2,18,1,0,32.0,0,0,0,0,0,0,0,0,30,0,835.0,0,1,0.5216000000000001,0,0,19,0,1,13.25,0,0,0,0,0.0,0,0,0,0,0,1,-1,0,0,25.0,1,0,22.0,0,0,0,1,1,1,0,0.0,0
3729,0,0.0,0.0,0,41,1,0,0,0,1,0.85785,1,0,6.25,0,61,0,0,1,1,1,0,2.1,0.0,0,0,0,0,1,1,0,0,0,0,25.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,297.75,0,0,0,0.0,48.0,0,14,1,0.0,23,0,0,86.0,0,0,0,1,1,0,0,0,26,0,1105.0,0,0,0.94815,0,0,9,0,0,28.0,1,0,1,0,0.0,0,1,0,1,0,0,-1,0,0,32.0,0,0,34.0,0,0,0,1,0,1,0,0.0,0
3730,0,1275.40625,0.0,0,59,1,0,0,1,0,0.441396,0,0,18.55,0,78,0,0,0,0,0,0,18.3,0.0,0,0,1,0,1,0,0,1,0,0,5.0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1098.4,1,0,0,0.0,5.5,1,22,0,34.05,22,0,0,9.0,0,0,1,0,0,0,0,0,32,0,800.0,1,1,1.2056040000000001,0,0,18,0,1,13.25,0,0,0,0,9.0,0,0,9,0,0,0,14,1,0,39.0,0,0,10.0,0,0,1,1,1,2,0,0.0,0
3731,0,0.0,0.0,1,35,1,1,0,0,0,4.58127075,0,0,7.95,0,52,0,0,0,1,0,0,17.1,0.0,0,1,0,0,0,1,1,0,0,1,20.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,298.65,0,0,0,0.0,63.949999999999996,1,16,1,0.0,30,0,0,131.5,0,0,0,1,0,0,0,0,13,0,265.0,0,0,9.316497750000002,0,0,14,0,0,6.75,0,0,0,0,3.0,0,1,0,1,0,0,-1,1,1,15.0,0,1,30.0,0,0,1,1,0,1,0,0.0,0
3732,0,0.0,0.0,1,33,0,1,1,0,1,0.080256,0,0,17.55,0,31,0,0,0,1,0,0,1.9,0.0,0,0,1,0,0,0,0,1,0,1,4.0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,549.1,0,1,1,0.0,12.0,0,11,0,0.0,18,1,0,22.0,0,0,0,0,0,0,0,0,14,0,0.0,0,0,0.337744,0,0,12,1,1,0.0,1,0,0,0,12.5,0,0,10,1,0,1,16,0,0,7.0,0,0,23.0,0,0,0,1,0,5,0,0.0,0
3733,1,697.7,0.0,0,24,1,0,0,0,0,0.42131700000000005,0,0,3.7,0,74,1,0,0,0,1,0,16.900000000000002,0.0,1,1,0,0,0,0,0,1,0,0,11.0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,91.7,0,0,0,0.0,3.8000000000000003,0,8,0,28.7,8,0,1,9.0,0,0,0,0,0,0,0,0,11,0,0.0,0,1,1.0996830000000002,0,0,15,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,10,0,0,20.0,0,0,33.0,0,0,0,0,0,2,0,0.0,0
3734,0,427.3,360.15,0,15,0,0,1,1,1,0.732336,0,0,6.1,0,38,0,0,0,1,0,0,4.3999999999999995,22.25,0,0,1,0,0,0,0,0,0,0,11.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,97.7,1,0,0,0.0,23.8,0,10,1,29.25,27,0,0,38.0,0,0,0,0,0,1,0,0,8,0,140.0,0,0,0.9396639999999999,1,0,12,0,0,9.5,0,0,0,0,5.0,0,0,0,0,0,0,12,0,0,14.0,0,1,30.0,0,1,0,1,0,2,1,0.0,0
3735,0,0.0,66.85,1,5,0,0,0,0,0,0.7623,0,0,2.0,0,21,0,0,0,0,0,0,10.5,11.5,0,0,1,1,0,1,0,1,0,1,2.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,7.95,1,0,0,0.0,4.3,1,3,0,0.0,23,0,0,15.0,0,0,1,0,0,0,0,0,2,0,90.0,0,0,0.8127,0,0,11,1,0,18.5,0,0,0,1,1.0,0,0,0,0,0,0,12,0,0,1.0,0,0,19.0,0,1,0,1,0,3,1,0.0,0
3736,0,1275.40625,2213.625,1,54,1,0,0,0,0,0.2646,1,0,8.15,1,43,0,0,0,1,0,0,1.2,42.25,0,0,1,0,0,1,0,0,0,1,6.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,467.6,0,0,0,224.90625,22.1,0,15,1,60.1,17,0,0,45.0,0,0,1,0,0,0,0,0,19,0,1125.0,1,0,0.27540000000000003,0,1,17,0,0,21.5,0,0,0,1,0.0,0,0,0,0,1,1,-1,0,0,13.0,0,0,21.0,0,0,1,1,1,1,1,52.40625,0
3737,0,1275.40625,0.0,0,48,1,0,0,1,0,1.2525240000000002,0,0,14.7,1,66,1,1,0,1,0,0,9.3,0.0,1,0,0,0,1,1,0,0,0,1,5.0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,655.15,0,0,0,224.90625,-1.0,1,12,0,41.1,23,0,0,28.0,0,0,0,0,0,0,0,0,19,0,755.0,1,0,1.351476,1,0,21,0,1,15.0,0,0,0,1,0.0,1,0,0,0,1,0,24,0,0,14.0,0,0,24.0,0,0,0,1,0,2,0,44.55,0
3738,0,1275.40625,1244.6,1,45,1,0,0,0,0,1.4854319999999999,1,0,9.5,1,46,0,0,0,1,0,0,10.4,28.5,0,1,1,0,0,1,0,0,1,0,10.0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,362.8,0,0,0,224.90625,35.4,0,14,1,40.85,21,0,0,69.0,0,0,1,0,1,0,0,0,22,0,405.0,1,0,5.690567999999999,0,1,18,1,1,10.25,0,0,1,1,9.0,0,0,7,1,0,0,17,0,0,21.0,0,0,25.0,0,1,0,1,1,2,1,38.25,0
3739,0,0.0,0.0,0,5,0,0,0,0,0,2.82555,0,0,3.7,0,34,0,0,0,1,0,0,13.0,0.0,1,1,0,0,0,1,0,1,0,0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,17.2,0,0,0,0.0,16.2,0,2,1,0.0,21,0,0,35.0,0,0,1,0,0,0,0,0,4,0,0.0,0,0,1.72445,0,0,12,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,-1,0,1,8.0,0,0,20.0,0,0,0,1,0,1,0,0.0,0
